Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
World,X_ATR_CCS,2018,800,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2020,800,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2021,800,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2025,775,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2030,750,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2035,731.25,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2040,712.5,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2045,706.25,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2050,700,,MEUR/GW,Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 ATR + CO2 capture large size centralized,08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_ATR_CCS,2055,700,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_ATR_CCS,2060,700,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Biofuel,2018,800,,MEUR/GW,,,
World,X_Biofuel,2020,800,,MEUR/GW,,,
World,X_Biofuel,2021,800,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2025,740,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2030,680,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2035,660,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2040,640,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2045,625,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2050,610,,MEUR/GW,HVO / renwable diesel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Biofuel,2055,610,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Biofuel,2060,610,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_HT,2018,815,,MEUR/GW,,,
World,X_DAC_HT,2020,791.7142857,,MEUR/GW,,,
World,X_DAC_HT,2021,,,MEUR/GW,,,
World,X_DAC_HT,2025,562.4142857,,MEUR/GW,,,
World,X_DAC_HT,2030,345.6,,MEUR/GW,,,
World,X_DAC_HT,2035,284.7571429,,MEUR/GW,,,
World,X_DAC_HT,2040,227.1428571,,MEUR/GW,,,
World,X_DAC_HT,2045,201.7571429,,MEUR/GW,,,
World,X_DAC_HT,2050,177.6,,MEUR/GW,,,
World,X_DAC_HT,2055,177.6,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_HT,2060,177.6,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_LT,2018,730,,MEUR/GW,,,
World,X_DAC_LT,2020,709.1428571,,MEUR/GW,,,
World,X_DAC_LT,2021,,,MEUR/GW,,,
World,X_DAC_LT,2025,503.4857143,,MEUR/GW,,,
World,X_DAC_LT,2030,309.0285714,,MEUR/GW,,,
World,X_DAC_LT,2035,254.6428571,,MEUR/GW,,,
World,X_DAC_LT,2040,203.1428571,,MEUR/GW,,,
World,X_DAC_LT,2045,180.6285714,,MEUR/GW,,,
World,X_DAC_LT,2050,159.2,,MEUR/GW,,,
World,X_DAC_LT,2055,159.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_DAC_LT,2060,159.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2018,1200,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2020,1200,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2021,1200,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2025,875,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2030,550,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2035,487.5,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2040,425,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2045,362.5,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2050,300,,MEUR/GW,Hydrogen production via Alkaline electrolysis for 100 MW plant (ctrl) - https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,29.08.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2055,300,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Electrolysis,2060,300,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Fuel_Cell,2018,3500,,MEUR/GW,,,
World,X_Fuel_Cell,2020,3500,,MEUR/GW,,,
World,X_Fuel_Cell,2021,3500,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Fuel_Cell,2025,3295.233872,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Fuel_Cell,2030,3090.467743,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Fuel_Cell,2035,2980.9793,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Fuel_Cell,2040,2871.490857,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Fuel_Cell,2045,2769.760282,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Fuel_Cell,2050,2668.029706,,MEUR/GW,Fuel cell gas- https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Fuel_Cell,2055,2668.029706,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Fuel_Cell,2060,2668.029706,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Gasifier,2018,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2020,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2021,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2025,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2030,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2035,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2040,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2045,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2050,175,,MEUR/GW,EU reference scenario 2020 - Regasification Plant including LNG storage  (per 1 kW or 1 MWh gas HHV),08.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Gasifier,2055,175,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Gasifier,2060,175,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Liquifier,2018,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2020,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2021,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2025,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2030,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2035,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2040,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2045,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2050,200,,MEUR/GW,Gas Liquefaction plant  - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Liquifier,2055,200,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Liquifier,2060,200,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Methanation,2018,1200,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2020,1200,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2021,1200,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2025,966.5,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2030,733,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2035,615.5,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2040,498,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2045,380.5,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2050,263,,MEUR/GW,EU reference scenario 2020 - Methanation  (per 1 kW or 1 MWh CH4 HHV),09.10.2024,Stian Backe <stian.backe@sintef.no>
World,X_Methanation,2055,263,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Methanation,2060,263,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Powerfuel,2018,3400,,MEUR/GW,,,
World,X_Powerfuel,2020,3400,,MEUR/GW,,,
World,X_Powerfuel,2021,3400,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2025,3050,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2030,2700,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2035,2350,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2040,2000,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2045,1850,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2050,1700,,MEUR/GW,Power to Jet Fuel- https://ens.dk/en/our-services/technology-catalogues/technology-data-renewable-fuels,04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_Powerfuel,2055,1700,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Powerfuel,2060,1700,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_SMR,2018,1945,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2020,1945,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2021,1945,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2025,1727,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2030,1509,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2035,1509,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2040,1509,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2045,1509,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",28.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2050,1509,,MEUR/GW,"Hydrogen4EU (2021) 10 Annex E: Data documentation Table 21 average of SMR medium size decentralized and SMR large size, centralized",04.09.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,X_SMR,2055,1509,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_SMR,2060,1509,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2018,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2020,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2021,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2025,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2030,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2035,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2040,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2045,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2050,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2055,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,R_Waste,2060,0.01,,MEUR/GW,assumption: only varible costs,20.06.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,A_Air,2026,0.5,,MEUR/GW,interpolated,,
World,A_Air,2027,0.5,,MEUR/GW,interpolated,,
World,A_Air,2028,0.5,,MEUR/GW,interpolated,,
World,A_Air,2029,0.5,,MEUR/GW,interpolated,,
World,A_Air,2031,0.5,,MEUR/GW,interpolated,,
World,A_Air,2032,0.5,,MEUR/GW,interpolated,,
World,A_Air,2033,0.5,,MEUR/GW,interpolated,,
World,A_Air,2034,0.5,,MEUR/GW,interpolated,,
World,A_Air,2036,0.5,,MEUR/GW,interpolated,,
World,A_Air,2037,0.5,,MEUR/GW,interpolated,,
World,A_Air,2038,0.5,,MEUR/GW,interpolated,,
World,A_Air,2039,0.5,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2026,3114,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2027,3083,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2028,3052,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2029,3021,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2031,2966,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2032,2942,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2033,2918,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2034,2894,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2036,2846,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2037,2822,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2038,2798,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid,2039,2774,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2026,5480.64,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2027,5426.08,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2028,5371.52,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2029,5316.96,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2031,5220.16,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2032,5177.92,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2033,5135.68,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2034,5093.44,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2036,5008.96,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2037,4966.72,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2038,4924.48,,MEUR/GW,interpolated,,
World,CHP_Biomass_Solid_CCS,2039,4882.24,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal,2026,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2027,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2028,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2029,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2031,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2032,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2033,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2034,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2036,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2037,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2038,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal,2039,2030,,MEUR/GW,interpolated,08.09.2023,Luka Garibashvili <lukaga@stud.ntnu.no>
World,CHP_Coal_Hardcoal_CCS,2026,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2027,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2028,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2029,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2031,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2032,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2033,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2034,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2036,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2037,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2038,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Hardcoal_CCS,2039,3308.9,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2026,2030,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2027,2030,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2028,2030,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2029,2030,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2031,2030,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2032,2030,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2033,2030,,MEUR/GW,interpolated,,
World,CHP_Coal_Lignite,2034,2030,,MEUR/GW,interpolated,,
