Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
California,P_Gas_CCGT_Residual,2025,23.2172,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2027,2.176972,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2028,2.154758,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2029,2.132544,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2030,2.11033,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2031,2.088116,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2032,2.065902,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2033,2.043688,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2034,2.021474,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2035,1.99926,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2036,1.977046,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2037,1.954832,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2038,1.932618,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2039,1.910404,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_PV_Utility_Opt,2040,1.88819,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2025,32.9603,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2026,31.971491,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2027,30.982682,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2028,29.993873,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2029,29.005064,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2030,28.016255,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2031,27.027446,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2032,26.038637,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2033,25.049828,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2034,24.061019,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2035,23.07221,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2036,22.083401,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2037,21.094592,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2038,20.105783,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2039,19.116974,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Wind_Onshore_Opt,2040,18.128165,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2025,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2026,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2027,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2028,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2029,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2030,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2031,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2032,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2033,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2034,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2035,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2036,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2037,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2038,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2039,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Lignite,2040,0.0,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2025,22.8357,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2026,22.034447,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2027,21.633821,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2028,20.966111,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2029,18.829437,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2030,17.226932,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2031,16.292137,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2032,14.874454,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2033,13.879832,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2034,12.675817,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2035,11.281637,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2036,10.336159,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2037,9.422731,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2038,8.650858,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2039,7.905693,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Coal_Hardcoal,2040,7.291399,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2025,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2026,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2027,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2028,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2029,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2030,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2031,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2032,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2033,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2034,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2035,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2036,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2037,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2038,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2039,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Nuclear,2040,2.0973,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2025,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2026,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2027,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2028,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2029,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2030,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2031,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2032,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2033,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2034,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2035,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2036,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2037,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2038,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2039,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_Reservoir,2040,1.8498,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2025,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2026,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2027,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2028,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2029,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2030,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2031,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2032,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,P_Hydro_RoR,2033,2.7747,,GW,US Pools 2025 base x retirement; Nuclear=2025 LSR (PMK); Coal=US Coal Trajectory LOW; P_Gas_Steam incl. coal->gas conversions (LOW),2026-06-04,Konstantin Loffler <kl@wip.tu-berlin.de>
