Region,Region2,Fuel,Year,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
FI,EE,H2,2034,52.56,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2031,529.805,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2032,397.354,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2033,264.902,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,DE,H2,2034,132.451,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2031,700.099,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2032,525.074,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2033,350.05,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FI,SE,H2,2034,175.025,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2031,113.53,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2032,85.1472,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2033,56.7648,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,BE,H2,2034,28.3824,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2031,214.445,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2032,160.834,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2033,107.222,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,DE,H2,2034,53.6112,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2031,227.059,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2032,170.294,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2033,113.53,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
FR,ES,H2,2034,56.7648,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2031,79.374,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2032,59.5305,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2033,39.687,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
GR,BG,H2,2034,19.8435,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2031,16.8718,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2032,33.7435,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2033,50.6153,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2034,67.487,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2036,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2037,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2038,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,HU,H2,2039,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2031,2.1024,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2032,4.2048,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2033,6.3072,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2034,8.4096,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2036,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2037,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2038,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HR,SI,H2,2039,10.512,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2031,16.8718,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2032,33.7435,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2033,50.6153,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2034,67.487,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2036,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2037,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2038,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,HR,H2,2039,84.3588,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2031,90.8237,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2032,80.7322,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2033,70.6406,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2034,60.5491,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2036,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2037,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2038,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,RO,H2,2039,50.4576,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2031,118.26,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2032,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2033,91.98,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2034,78.84,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2036,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2037,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2038,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SK,H2,2039,65.7,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2031,2.57544,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2032,5.15088,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2033,7.72632,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2034,10.3018,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2036,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2037,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2038,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
HU,SI,H2,2039,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2031,176.602,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2032,132.451,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2033,88.3008,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,AT,H2,2034,44.1504,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2031,2.57544,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2032,5.15088,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2033,7.72632,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2034,10.3018,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2036,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2037,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2038,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,SI,H2,2039,12.8772,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2031,92.5056,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2032,69.3792,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2033,46.2528,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
IT,CH,H2,2034,23.1264,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2031,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2032,78.84,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2033,52.56,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,LV,H2,2034,26.28,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2031,210.24,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2032,157.68,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2033,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LT,PL,H2,2034,52.56,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2031,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2032,78.84,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2033,52.56,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,EE,H2,2034,26.28,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2031,210.24,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2032,157.68,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2033,105.12,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
LV,LT,H2,2034,52.56,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2031,53.6112,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2032,44.1504,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2033,34.6896,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2034,25.2288,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2036,15.768,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2037,15.768,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2038,15.768,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,BE,H2,2039,15.768,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2031,394.2,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2032,295.65,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2033,197.1,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NL,DE,H2,2034,98.55,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NO,DE,H2,2031,435.197,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NO,DE,H2,2032,326.398,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NO,DE,H2,2033,217.598,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
NO,DE,H2,2034,108.799,,PJ,interpolated; NECPEssentials scenario overlay: TYNDP 2022 Annex C2 H2 backbone kept as policy assumption (moved from base 2026-07-30),2026-07-30,Julian Bornemann <jb@wip.tu-berlin.de>
