Source: dummy flat profile (=1 every hour); 2026-05-28; Konstantin Loffler <kl@wip.tu-berlin.de>
HOUR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
5217,0.36321888489208637,0.45433377135348224,0.33553201438848923,0.2542214251090645,0.20003068050749712,0.2005582183186951,0.21812759358288772,0.2119234285714286,0.2942581027667984,0.47280118928213216
5218,0.4507152877697842,0.4991219185282523,0.3762665467625899,0.25257096461463885,0.20067393310265286,0.20070878293601005,0.22376395721925135,0.21944114285714286,0.29930711462450593,0.4768733629459808
5219,0.5668618705035972,0.5667227595269382,0.3887525179856115,0.2750377120698013,0.21317958477508653,0.20027917189460476,0.21727604278074866,0.20315542857142857,0.2169478260869565,0.47334277117065476
5220,0.6335764388489209,0.6091208672798949,0.38396338129496405,0.27315448376151236,0.21484867358708193,0.20032208281053954,0.2174524064171123,0.2017914285714286,0.20758695652173914,0.4720415675598223
5221,0.6615856115107914,0.6202809198423128,0.3850070503597122,0.2703669413475521,0.21561741637831605,0.2,0.208284064171123,0.2,0.20010553359683794,0.4691209342312652
5222,0.6663232014388489,0.6169508541392904,0.37193410071942445,0.2614691226369365,0.21229480968858133,0.2,0.20071582887700537,0.2,0.2,0.4626601088981229
5223,0.6348735611510792,0.5058464651773982,0.29657460431654675,0.23987920504120214,0.20185178777393312,0.2,0.2,0.2,0.2,0.360003481874194
5224,0.3550424460431655,0.2991165045992116,0.21754352517985615,0.22027629665535628,0.2,0.2,0.2,0.2,0.2,0.3477943831494483
5225,0.24253938848920864,0.2586239947437582,0.212114964028777,0.21687115850702862,0.2,0.2,0.2,0.2,0.2,0.3349227109901132
5226,0.21142877697841728,0.2236425755584757,0.2009677697841727,0.20734212312166747,0.2,0.2,0.2,0.2,0.2,0.27539002722453076
5227,0.20508705035971223,0.21299758212877795,0.200321654676259,0.2054242850218129,0.2,0.2,0.2,0.2,0.2,0.2713551511677891
5228,0.20274838129496406,0.20866806833114326,0.20038575539568346,0.20488725157537568,0.2,0.2,0.2,0.2,0.2,0.26844891818312083
5229,0.20160503597122303,0.20485321944809462,0.20075467625899282,0.20214832767813865,0.2,0.2,0.2,0.2,0.2,0.2580225820318097
5230,0.20030485611510793,0.2025044152431012,0.20094079136690648,0.20195714978187107,0.2,0.2,0.2,0.2,0.2,0.2567180828198882
5231,0.200219964028777,0.20206880420499343,0.20061381294964029,0.20243499757634514,0.2,0.2,0.2,0.2,0.2,0.2694027797678751
5232,0.2003746402877698,0.20152557161629436,0.20046251798561152,0.20328182258846342,0.2,0.2,0.2,0.2,0.2,0.2716300616134117
5233,0.20087751798561151,0.2023505650459921,0.20045071942446044,0.2048728550654387,0.2,0.2,0.2,0.2,0.2,0.2758684768591489
5234,0.20233237410071944,0.20518638633377134,0.2007088489208633,0.20745676199709162,0.2,0.2,0.2,0.2,0.2,0.28283383006161344
5235,0.20466025179856115,0.21546946123521682,0.21518705035971225,0.22880222976248182,0.2,0.2,0.2,0.2,0.20006837944664033,0.33234132397191574
5236,0.22889856115107915,0.26563742444152433,0.28392417266187053,0.2433628211342705,0.2,0.2,0.20097893048128343,0.2,0.2001130434782609,0.3439856426422124
5237,0.2551309352517986,0.2782961629434954,0.279418273381295,0.2532812893843917,0.2,0.20019335006273525,0.20293176470588237,0.2,0.20009644268774704,0.35001106175669866
5238,0.2741656474820144,0.3139688830486202,0.3216788489208633,0.27236073679108097,0.2,0.2003196988707654,0.20549336898395723,0.2,0.2062806324110672,0.4083133830061613
5239,0.29605323741007195,0.3334772141918528,0.3288370503597122,0.2804237033446437,0.2,0.20046286072772898,0.20856470588235296,0.2,0.20840869565217393,0.41486459378134405
5240,0.31728758992805756,0.355950197109067,0.33625115107913667,0.28478046534173534,0.2,0.20045332496863238,0.2083160427807487,0.2000377142857143,0.2105916996047431,0.4191871041696518
5241,0.35323579136690647,0.388802864651774,0.3480658992805755,0.2912837130392632,0.2001351787773933,0.20073500627352572,0.21143048128342246,0.2004645714285714,0.2230509881422925,0.45837743229689065
5242,0.4037039568345324,0.44841009198423126,0.3673987050359713,0.302976151236064,0.20092779700115343,0.20146010037641154,0.21385614973262032,0.2018217142857143,0.22173201581027668,0.4613280269379567
5243,0.4954151079136691,0.561453876478318,0.4166056115107914,0.32993596703829375,0.20306020761245674,0.20018607277289838,0.20897133689839573,0.2007457142857143,0.20155731225296442,0.45251409944118065
5244,0.5377125899280576,0.5755146386333772,0.4141953956834532,0.329114735821619,0.2047339100346021,0.2002624843161857,0.2089099465240642,0.20012685714285716,0.20028972332015813,0.4503670439891102
5245,0.5654715827338129,0.5856870959264127,0.4128992086330935,0.3198588463402811,0.20774498269896194,0.2,0.20280010695187164,0.2,0.20028260869565218,0.4430218369393896
5246,0.595543345323741,0.5853728777923785,0.38050841726618706,0.28820688317983517,0.20822837370242217,0.2,0.2001542245989305,0.20015771428571427,0.20076403162055337,0.43390977217366383
5247,0.5804785971223022,0.45934415243101184,0.24713935251798563,0.23885681047018906,0.202302306805075,0.2,0.2,0.2,0.2,0.3319211921478722
5248,0.29759082733812947,0.2578213929040736,0.20003748201438848,0.20980848279205042,0.2,0.2,0.2,0.2,0.2,0.3140768734775756
5249,0.23250467625899282,0.2224346123521682,0.2,0.20460741638390692,0.2,0.2,0.2,0.2001497142857143,0.2,0.29990475712852843
5250,0.2190609712230216,0.20819582128777925,0.2,0.2017479398933592,0.2,0.2,0.2,0.2,0.2,0.24392077661556097
5251,0.21313812949640287,0.20462341655716165,0.2,0.2014512360639845,0.2,0.2,0.2,0.2,0.2,0.24015111047427998
5252,0.2070773381294964,0.20261524310118267,0.2,0.20131580222976247,0.2,0.2,0.2,0.2,0.2,0.2376968620146153
5253,0.20534406474820144,0.20160341655716163,0.2,0.20129471643238003,0.2,0.2,0.2,0.2,0.2,0.23037470984381717
5254,0.20264622302158275,0.20054068331143235,0.2,0.20137639360155116,0.2,0.2,0.2,0.2,0.2,0.23042113483307067
5255,0.20323812949640288,0.2004961366622865,0.2,0.20225230247212797,0.2,0.2,0.2,0.2,0.20129169960474308,0.2420055738644505
5256,0.20324676258992805,0.20053406044678054,0.2,0.20245695588948134,0.2,0.2,0.2,0.2,0.20008932806324112,0.24300319530018627
5257,0.20533776978417267,0.20098349540078844,0.2,0.20340145419292294,0.2,0.2,0.2,0.2,0.2002328063241107,0.24864685485026508
5258,0.2091789568345324,0.2020255978975033,0.2,0.20506073679108094,0.2,0.2,0.2,0.2,0.20084743083003953,0.25655258633041983
5259,0.21237140287769785,0.20906848883048623,0.2003744604316547,0.21491875908870578,0.2,0.2,0.2,0.20212114285714286,0.22960316205533599,0.30999656111190715
5260,0.23391564748201443,0.24108388961892246,0.20873438848920864,0.23493911778962678,0.2,0.2,0.20035283422459893,0.20965714285714288,0.2275608695652174,0.3198049434016335
5261,0.25344928057553956,0.25150091984231276,0.21124820143884893,0.24388768783325257,0.2,0.2,0.20103957219251337,0.21612057142857144,0.228899604743083,0.3255066628456799
5262,0.2709212230215828,0.278769802890933,0.21423654676258996,0.26232108579738245,0.2,0.2001455457967378,0.20431336898395724,0.2328582857142857,0.25435375494071144,0.39624632468835075
5263,0.2826758992805755,0.29500354796320627,0.21625035971223022,0.27052627241880756,0.2,0.20033161856963613,0.21028032085561496,0.23689085714285715,0.2575790513833992,0.40488144433299905
5264,0.3121679856115108,0.3107290407358739,0.22390863309352518,0.27271875908870574,0.2,0.20019573400250942,0.21083037433155083,0.24206628571428573,0.26038181818181816,0.4092712996131251
5265,0.3317215827338129,0.34470501971090667,0.2370348201438849,0.2794913717886573,0.2,0.20052007528230867,0.21368085561497327,0.24877942857142857,0.2841664031620553,0.45361313941825476
5266,0.3752088129496403,0.3955833377135348,0.26002834532374103,0.2900578768783325,0.20050392156862748,0.20102597239648684,0.22112973262032087,0.26116228571428574,0.2893399209486166,0.46193090700673445
5267,0.4468043165467626,0.49053056504599213,0.33189956834532375,0.30696592341250606,0.20450841983852366,0.20021706398996236,0.21041283422459894,0.23373085714285716,0.23034110671936758,0.4405482160768018
5268,0.5019926258992806,0.5038161103810775,0.33498287769784174,0.31268812409112945,0.20441245674740485,0.20069184441656213,0.2100327272727273,0.22908514285714285,0.22591620553359684,0.43813148015474995
5269,0.5067368705035972,0.5064494875164258,0.3341412230215827,0.2988483276781386,0.2044778546712803,0.2002934755332497,0.20488342245989305,0.20944000000000002,0.21864347826086958,0.4315329416821894
5270,0.5312368705035971,0.499152667542707,0.31192834532374103,0.26710382937469707,0.2069258362168397,0.20005244667503136,0.20133582887700538,0.20044971428571431,0.2113233201581028,0.4157994268519845
5271,0.5136886690647482,0.3952070696452037,0.207476618705036,0.21636728065923413,0.20812029988465974,0.2,0.20001957219251337,0.2,0.2,0.29670404069350914
5272,0.27793273381294964,0.2452058869908016,0.20006949640287772,0.2006541929229278,0.2,0.2,0.2,0.2,0.2,0.2798839805129675
5273,0.23590989208633092,0.21276223390275953,0.2,0.20036679592825984,0.2,0.2,0.2,0.2,0.2,0.24884055022209486
5274,0.218613309352518,0.20526964520367938,0.2,0.2002659718856035,0.2,0.2,0.2,0.2,0.2,0.22159959879638916
5275,0.21012176258992807,0.20272549277266755,0.2,0.20027382452738732,0.2,0.2,0.2,0.2,0.2,0.21993944691216508
5276,0.2045794964028777,0.20179721419185284,0.2,0.2003033931168202,0.2,0.2,0.2,0.2,0.2,0.2184735778764866
5277,0.2026023381294964,0.20105080157687255,0.2,0.20026931652932625,0.2,0.2,0.2,0.2,0.2,0.21498916750250752
5278,0.20089298561151078,0.20054417871222077,0.2,0.20025065438681533,0.2,0.2,0.2,0.2,0.2,0.2161840808138702
5279,0.20130017985611512,0.20049913272010514,0.2,0.20029709161415415,0.2,0.2,0.2,0.2,0.2,0.22937182977503942
5280,0.20168543165467626,0.20079258869908015,0.2,0.20037125545322346,0.2,0.2,0.2001007486631016,0.2,0.2,0.23473888809284998
5281,0.20197320143884892,0.20115061760841,0.2,0.20042370334464374,0.2,0.2000262233375157,0.20027336898395723,0.2,0.20002806324110672,0.2416820031523141
5282,0.20239748201438848,0.20213876478318005,0.2,0.20042743577314592,0.2,0.2002934755332497,0.20067743315508024,0.20012342857142856,0.2000517786561265,0.2458148731910016
5283,0.20437086330935253,0.20812049934296978,0.20006007194244604,0.20182564226854097,0.2,0.20072547051442913,0.20282673796791445,0.2032422857142857,0.2030411067193676,0.28963064909012753
5284,0.2174998201438849,0.23616586070959267,0.20382043165467628,0.20497576345128454,0.2,0.20110966122961105,0.205368128342246,0.2060097142857143,0.20390671936758895,0.3053119358074223
5285,0.2305969424460432,0.2552956373193167,0.20777136690647485,0.20642045564711586,0.2,0.20166524466750316,0.20649486631016042,0.21024400000000001,0.20575098814229248,0.31200424129531457
5286,0.23728147482014392,0.2691851511169514,0.23039122302158274,0.2188256907416384,0.20004302191464823,0.20186825595984945,0.20935112299465242,0.2258617142857143,0.22013438735177868,0.39003858719014184
5287,0.25574496402877694,0.2857512220762155,0.2446167625899281,0.2246484246243335,0.20081522491349482,0.20200414052697616,0.21023668449197863,0.2234914285714286,0.22031739130434785,0.40007101303911735
5288,0.27823021582733815,0.30468951379763465,0.2643097841726619,0.23092559379544353,0.2013746251441753,0.20223575909661232,0.21136898395721926,0.22600742857142855,0.22065375494071146,0.4057737068347901
5289,0.2989071942446043,0.3313486990801577,0.2961015107913669,0.2484023267086767,0.2046933102652826,0.20245520702634884,0.21725048128342245,0.2300177142857143,0.2254786561264822,0.444373592205187
5290,0.34090395683453234,0.3578465965834428,0.3447382014388489,0.26221468734852155,0.2057420991926182,0.20303011292346299,0.22530395721925134,0.2338314285714286,0.2254110671936759,0.44892572001719444
5291,0.43220557553956834,0.44344275952693823,0.3999167625899281,0.28103378574890936,0.25471291810841984,0.2026007528230866,0.2213172192513369,0.21394228571428572,0.21188616600790514,0.4312546210058748
5292,0.4518338129496403,0.4608854402102497,0.39868625899280574,0.2806588948133786,0.24750276816608996,0.2023481806775408,0.2197233155080214,0.21690514285714288,0.21154387351778656,0.4287623298466829
5293,0.4671120503597122,0.4716058869908016,0.40253345323741,0.2621524478914203,0.24796943483275666,0.202135382685069,0.2141377540106952,0.21778685714285717,0.21292608695652174,0.41944762860008594
5294,0.4617028776978417,0.4570496452036794,0.35700575539568347,0.22918778477944743,0.2445453287197232,0.20141493099121707,0.2053488770053476,0.21143371428571428,0.21478616600790515,0.40006589769307926
5295,0.4595598920863309,0.35500525624178714,0.20084107913669066,0.20094522539990306,0.21097324106113036,0.20012170639899626,0.20055326203208557,0.2,0.20002371541501976,0.28422728184553664
5296,0.2549017985611511,0.2283002102496715,0.2,0.20062753271934078,0.2,0.2,0.2,0.2,0.2010209486166008,0.2707243587906577
5297,0.22282661870503598,0.20955145860709593,0.2,0.20051856519631606,0.2,0.2,0.2,0.2,0.20194743083003952,0.2521709413956154
5298,0.20915719424460433,0.20301558475689885,0.2,0.20040499272903542,0.2,0.2,0.2,0.2,0.20045652173913045,0.23359944118068493
5299,0.2048021582733813,0.20119816031537452,0.2,0.20046345128453708,0.2,0.2,0.2,0.2,0.2004114624505929,0.23290835363232554
5300,0.20244316546762592,0.20063521681997373,0.2,0.20046980126030053,0.2,0.2,0.2,0.2,0.2,0.23169264937670153
5301,0.20128507194244605,0.20051818659658346,0.2,0.20050731943771208,0.2,0.2,0.2,0.2,0.2,0.2395586473706835
5302,0.2007773381294964,0.2006845466491459,0.2,0.20052675714978188,0.2,0.2,0.2,0.2,0.2,0.24044198309213355
5303,0.20105611510791369,0.2025121681997372,0.2,0.20059985458070773,0.2,0.2,0.20012342245989306,0.2,0.2051324110671937,0.26440538759134546
5304,0.20115215827338132,0.20435419185282525,0.2,0.20069127484246246,0.2,0.2,0.20008641711229946,0.2,0.204800790513834,0.26730846826192867
5305,0.2012519784172662,0.2059370302233903,0.2,0.20095870092098886,0.2,0.2,0.20006470588235295,0.2,0.20950830039525692,0.27150898409514257
5306,0.2014656474820144,0.20786141918528256,0.2,0.201376490547746,0.2,0.2,0.20044331550802139,0.20006342857142856,0.21068656126482213,0.27488525576730194
5307,0.2021884892086331,0.21338233902759526,0.20001575539568348,0.20351904992729036,0.2,0.20006913425345046,0.20151336898395725,0.20928285714285716,0.241700790513834,0.31202722453073506
5308,0.20976906474820145,0.23823902759526938,0.20437115107913667,0.21089020843431897,0.2,0.20072308657465496,0.2095366844919786,0.2271577142857143,0.24742332015810278,0.32386862014615275
5309,0.21550521582733814,0.2423341655716163,0.20720460431654678,0.21557154629180805,0.2,0.20091392722710164,0.21319101604278076,0.23188057142857146,0.24849011857707512,0.33100305201318236
5310,0.22550107913669065,0.25748651773981607,0.21801992805755396,0.23737275811924385,0.2,0.20161744040150564,0.2218549732620321,0.2721657142857143,0.29902569169960475,0.3831245880498639
5311,0.23266151079136693,0.27029413929040735,0.22106812949640287,0.24645598642753275,0.2,0.20172032622333755,0.23041176470588234,0.283036,0.31078853754940716,0.3933316234417538
5312,0.2487838129496403,0.28192273324572936,0.22767812949640287,0.24957329132331554,0.20003483275663209,0.20187779171894604,0.23363957219251338,0.28393942857142856,0.3144671936758893,0.3970483880212065
5313,0.26663021582733815,0.30048404730617606,0.25953151079136694,0.26783548230731946,0.2017881199538639,0.20258406524466752,0.24390631016042782,0.3362617142857143,0.36240513833992094,0.4416360796675741
5314,0.3030514388489209,0.33100078843626807,0.27883892086330936,0.285320698012603,0.20771626297577855,0.2030757841907152,0.2532182887700535,0.34734457142857145,0.3705462450592885,0.4487647513970483
5315,0.3824931654676259,0.42118362680683313,0.3421981294964029,0.3059340281143965,0.22413437139561707,0.20265081555834377,0.2515566844919786,0.3111588571428572,0.31164505928853753,0.44471311076085396
5316,0.41036654676258993,0.4307881208935611,0.3479084892086331,0.30893969946679595,0.2193742791234141,0.20249585947302387,0.2486727272727273,0.3152451428571429,0.3063806324110672,0.44516688637340596
5317,0.4061726618705036,0.4320448357424441,0.34973769784172665,0.29288216190014543,0.2193410611303345,0.20237678795483063,0.2214207486631016,0.27312857142857144,0.286705533596838,0.4340390457085542
5318,0.4147978417266187,0.42861524310118265,0.311076618705036,0.234711245758604,0.21949042675893887,0.20155319949811795,0.2068564705882353,0.24492228571428573,0.27496205533596835,0.4144299183264078
5319,0.4110920863309353,0.33617944809461237,0.21116122302158272,0.20088914202617547,0.20577047289504038,0.20003337515683814,0.20046695187165775,0.20231371428571432,0.2201541501976285,0.3220368677460954
5320,0.2630203237410072,0.22822977660972404,0.2,0.20030794958797868,0.2014320645905421,0.2,0.2,0.2,0.21816284584980236,0.31088359363805707
5321,0.21185107913669066,0.21139831800262815,0.2,0.20025099369849736,0.20076216839677047,0.2,0.2,0.2,0.21770632411067195,0.29537847829201896
5322,0.2042334532374101,0.20489103810775297,0.2,0.2002446437227339,0.2,0.2,0.2,0.2,0.20026640316205535,0.2617017051153461
5323,0.20197086330935252,0.20327429697766097,0.2,0.20025176926805624,0.2,0.2,0.2,0.2,0.20033399209486166,0.2606347184410374
5324,0.2016615107913669,0.20247014454664916,0.2,0.20026073679108095,0.2,0.2,0.2,0.2,0.20017628458498024,0.25969998567129965
5325,0.20098219424460434,0.20227674113009197,0.2,0.20026335433834222,0.20017820069204154,0.2,0.2,0.2,0.2,0.24939776472273964
5326,0.2002613309352518,0.20196381077529565,0.2,0.20025026660203588,0.20018027681660902,0.2,0.2,0.2,0.2000118577075099,0.2499145293021923
5327,0.200844964028777,0.2023957950065703,0.2,0.20035176926805626,0.2,0.2,0.2,0.2,0.2353596837944664,0.26605023642355635
5328,0.2010931654676259,0.2026172667542707,0.2,0.20037237033446437,0.2,0.2,0.2,0.2,0.2453596837944664,0.26838236136982374
5329,0.20127841726618706,0.203631432325887,0.2,0.20042404265632574,0.2,0.2,0.20016652406417115,0.20239942857142856,0.2617205533596838,0.27190068777761855
5330,0.2017705035971223,0.20606428383705652,0.2,0.20046151236063983,0.2,0.2,0.20062770053475937,0.21282000000000004,0.27420316205533596,0.27312925920619
5331,0.20363669064748202,0.21381939553219448,0.20000489208633093,0.201150169655841,0.20017416378316033,0.2,0.20367411764705884,0.28919028571428573,0.3937794466403162,0.321169035678464
5332,0.2192160071942446,0.2415933508541393,0.20092064748201438,0.20573048957828408,0.2018928489042676,0.20023613550815558,0.21103561497326206,0.34206857142857144,0.42400197628458497,0.33065562401490184
5333,0.23339460431654677,0.24900260183968465,0.2027043165467626,0.2136791565681047,0.2008522491349481,0.2004439146800502,0.2139858823529412,0.3757154285714286,0.4409889328063241,0.3376497922338444
5334,0.24,0.26364055190538765,0.2110448201438849,0.23087595734367425,0.20311591695501732,0.2015223337515684,0.22768288770053477,0.4288491428571428,0.4999415019762846,0.3912751253761284
5335,0.247975,0.26959729303547963,0.21504201438848922,0.23659345613184685,0.207421568627451,0.20178243412797994,0.2361225668449198,0.4375731428571428,0.5148537549407115,0.39979095859005587
5336,0.264451618705036,0.28046,0.22009906474820146,0.2407329132331556,0.21234394463667822,0.20215922208281054,0.24026042780748666,0.45748514285714287,0.5308976284584981,0.40515434876056744
5337,0.2811625899280576,0.2988475164257556,0.24112985611510793,0.253021037324285,0.22002745098039217,0.20216386449184442,0.24868053475935828,0.4810388571428571,0.5803197628458497,0.44185884797248887
5338,0.31618039568345324,0.3201120367936925,0.26731582733812953,0.26824018419777024,0.22696562860438294,0.20785495608531995,0.2706433155080214,0.5063125714285714,0.5850387351778656,0.44694653961885655
5339,0.3926109712230216,0.4274717477003942,0.34625661870503593,0.30690431410567137,0.259420184544406,0.20430451693851945,0.25073433155080216,0.4184822857142857,0.4279679841897233,0.41996182834216933
5340,0.4265086330935252,0.4291127726675427,0.3482924460431655,0.311798206495395,0.26220715109573245,0.20484115432873273,0.25313176470588233,0.4069748571428572,0.40664782608695654,0.41784327267516835
5341,0.43424676258992806,0.4447196320630749,0.3518799280575539,0.29868734852157053,0.263521568627451,0.20399410288582184,0.23927283422459894,0.353104,0.36583715415019763,0.40951981659263503
5342,0.4439338129496403,0.44295981603153745,0.31819359712230216,0.2319578284052351,0.25965663206459055,0.20167013801756586,0.2182127272727273,0.2951234285714286,0.33666758893280635,0.39071762430147583
5343,0.43144046762589927,0.3542460446780552,0.2038892805755396,0.2008938439166263,0.21130103806228376,0.20019799247176914,0.20506545454545455,0.21191314285714286,0.20794584980237155,0.31533562114916175
5344,0.2604645683453237,0.23902893561103813,0.2,0.2008769752787203,0.201522029988466,0.2,0.2004236363636364,0.20294628571428572,0.20411581027667985,0.3073637197306205
5345,0.2231794964028777,0.2240482522996058,0.2,0.20082981095492003,0.20129065743944638,0.2,0.2000936898395722,0.20411657142857145,0.20381067193675892,0.29956490901275257
5346,0.20686420863309354,0.21249190538764784,0.2,0.20069384391662629,0.20061880046136105,0.2,0.2,0.20331314285714286,0.2026126482213439,0.27120323828628745
5347,0.20331672661870503,0.2099337187910644,0.2,0.20060242365487155,0.20044648212226068,0.2,0.2,0.20103085714285712,0.20209328063241108,0.26877330563117924
5348,0.20202751798561153,0.20899755584756902,0.2,0.20055225399903054,0.2017780853517878,0.2,0.2,0.20037485714285716,0.20064703557312252,0.26681871328270523
5349,0.20160269784172663,0.21014354796320633,0.2,0.20058560349006302,0.20165928489042678,0.2,0.2,0.2007462857142857,0.20106798418972333,0.25826757415102447
5350,0.20096043165467628,0.20855103810775297,0.2,0.20059568589432866,0.20164475201845447,0.2,0.2,0.20114342857142856,0.2011616600790514,0.2585375268663132
5351,0.20114532374100721,0.20689716162943494,0.2,0.20069345613184686,0.2030890426758939,0.2,0.2,0.20139028571428574,0.21346640316205537,0.27882847112766873
5352,0.20125,0.20934181340341657,0.2,0.2007421715947649,0.2009217993079585,0.2,0.2,0.20242285714285713,0.21935217391304349,0.2851465396188566
5353,0.20186816546762593,0.21003455978975033,0.2,0.20100247212796898,0.2003933102652826,0.2,0.2,0.2058782857142857,0.2207494071146245,0.2933723456082533
5354,0.2031118705035971,0.21097837056504598,0.2,0.2013894813378575,0.20070680507497116,0.2,0.2005233155080214,0.2119217142857143,0.22798656126482214,0.3000274251325405
5355,0.20520683453237412,0.21916483574244416,0.2,0.20323126514784295,0.20535870818915805,0.2,0.20522973262032088,0.2760971428571429,0.32280000000000003,0.35400617566986675
5356,0.22255485611510795,0.25525618922470433,0.20008618705035972,0.20849079011148813,0.23339261822376012,0.2000095357590966,0.22285401069518718,0.3197028571428571,0.3266090909090909,0.365822925920619
5357,0.25694478417266187,0.2728037844940867,0.200165035971223,0.21093111972855066,0.24142099192618224,0.20033638644918444,0.2333746524064171,0.3383685714285714,0.33132529644268777,0.37030578879495635
5358,0.26407877697841725,0.2960007884362681,0.20277733812949642,0.22259200193892392,0.24858327566320648,0.2005607277289837,0.25810513368983956,0.3913251428571428,0.3803501976284585,0.4123047284711277
5359,0.2807214028776978,0.30924044678055196,0.20552151079136693,0.23047392147358217,0.24311891580161477,0.20079937264742787,0.2735324064171123,0.40610685714285716,0.38182806324110674,0.4228207479581602
5360,0.29394658273381297,0.32804278580814716,0.20756201438848923,0.2358,0.25597024221453285,0.20129799247176916,0.27629133689839575,0.40852857142857146,0.3860205533596838,0.4283555237139991
5361,0.3146221223021583,0.3560242049934297,0.21880913669064747,0.24752040717401844,0.27018892733564015,0.20180150564617316,0.28648663101604277,0.424728,0.42003478260869564,0.46200356784639635
5362,0.3693967625899281,0.4003546649145861,0.23122755395683453,0.25290620455647117,0.26922410611303343,0.20373676286072775,0.30558331550802137,0.4304508571428572,0.4203517786561265,0.46606382003152313
5363,0.48775503597122305,0.5114741130091984,0.29247294964028775,0.30076863790596214,0.31684140715109577,0.20189937264742785,0.2922045989304813,0.359144,0.30872648221343874,0.43621826909299327
5364,0.5350410071942446,0.5172146386333771,0.2925663309352518,0.30096912263693654,0.31461926182237604,0.20161066499372648,0.2894017112299465,0.35488285714285717,0.3094822134387352,0.430683665281559
5365,0.5350859712230215,0.5285776346911958,0.2944646762589928,0.29122704798836646,0.31078350634371393,0.2006490589711418,0.26485775401069517,0.31199828571428573,0.31072292490118575,0.4193287433729761
5366,0.5350037769784173,0.5266172141918528,0.27301985611510793,0.22716020358700922,0.2999996539792387,0.2,0.22403893048128343,0.25490628571428575,0.29905494071146244,0.39776053875913453
5367,0.5216744604316547,0.43807140604467804,0.20653769784172663,0.2013542413960252,0.21790369088811998,0.2,0.20367839572192514,0.20350857142857146,0.23085217391304347,0.34082646510961456
5368,0.28008776978417266,0.2881545335085414,0.2,0.2007332040717402,0.20757531718569783,0.2,0.2,0.20010457142857144,0.23055375494071148,0.32776750250752257
5369,0.22336654676258993,0.24881043363994743,0.2,0.200535433834222,0.20465386389850057,0.2,0.2,0.2000674285714286,0.22994426877470356,0.3229780484310073
5370,0.20769388489208634,0.22289298291721418,0.2,0.20039112942317014,0.20138892733564015,0.2,0.2,0.2,0.212498023715415,0.29217549792233843
5371,0.20340575539568348,0.21435484888304865,0.2,0.20029743092583618,0.20140911188004615,0.2,0.2,0.2,0.20602648221343875,0.2907773033385872
5372,0.20204046762589928,0.21162864651773983,0.2,0.200249491032477,0.2018906574394464,0.2,0.2,0.2,0.2017533596837945,0.2893729330849692
5373,0.20172446043165468,0.2079112220762155,0.2,0.20024798836645663,0.20027866205305653,0.2,0.2000524064171123,0.2,0.20085375494071148,0.2783764866026652
5374,0.20099730215827338,0.20538536136662286,0.2,0.20025099369849736,0.20061441753171858,0.2,0.20023657754010696,0.2,0.20029920948616603,0.27665290156182837
5375,0.20107356115107916,0.20482173455978978,0.2,0.20031774115365975,0.2,0.2,0.20011197860962568,0.2,0.21781739130434785,0.2907623585040837
5376,0.2014589928057554,0.20495513797634693,0.2,0.2004068831798352,0.2,0.2,0.20002470588235294,0.2,0.21690474308300395,0.2937436738787792
5377,0.20189442446043168,0.2057068593955322,0.2,0.20057014057198255,0.2,0.2,0.2003557219251337,0.2,0.22041818181818182,0.2998878635907723
5378,0.2032971223021583,0.20753700394218136,0.2,0.20069423170140574,0.2,0.2,0.20173069518716577,0.2008994285714286,0.22821422924901186,0.3047972488895257
5379,0.20727356115107914,0.2194376346911958,0.2,0.20118114396509937,0.2,0.20008582183186951,0.20585925133689842,0.22098342857142858,0.29981343873517785,0.3601616420690643
5380,0.2293929856115108,0.263540394218134,0.2003463309352518,0.2049234609791566,0.20003690888119957,0.20055834378920953,0.2196635294117647,0.23689257142857145,0.30471739130434783,0.37124109471270955
5381,0.2501312949640288,0.2899099080157687,0.2006793525179856,0.20756626272418807,0.20075986159169554,0.20113814303638647,0.2288131550802139,0.2491462857142857,0.3051114624505929,0.377393408797822
5382,0.2712345323741007,0.32285009198423126,0.20424424460431653,0.21699015996122153,0.2049923875432526,0.2034479297365119,0.25148951871657754,0.2878651428571429,0.3608280632411067,0.4413854563691073
5383,0.29304658273381295,0.3502466491458607,0.20488661870503597,0.22303189529810954,0.2091334486735871,0.20485796737766626,0.2778375401069519,0.296412,0.35710079051383403,0.44722314085112486
5384,0.31133489208633097,0.36287132720105125,0.20682021582733812,0.2279601551139118,0.20960576701268743,0.20624930991217066,0.29496342245989304,0.299784,0.36517470355731224,0.4511015474996418
5385,0.3388845323741007,0.39332091984231277,0.2088629496402878,0.23745642268540962,0.21794002306805077,0.21053475533249685,0.31844139037433156,0.32536000000000004,0.4009339920948617,0.49336867746095425
5386,0.3694794964028777,0.4481829697766097,0.22623402877697843,0.24389675230247213,0.2580084198385237,0.22315232120451697,0.33980716577540104,0.3382674285714286,0.3981193675889328,0.5013981086115489
5387,0.49386870503597124,0.5581796583442838,0.2717907913669065,0.2872810470189045,0.2713094579008074,0.22954203262233375,0.33768064171122997,0.26623542857142857,0.2826438735177865,0.4804741223671013
5388,0.5440030575539568,0.5678542181340341,0.2733002158273381,0.28969403780901604,0.27085963091118803,0.22920815558343788,0.33901561497326205,0.2614914285714286,0.28078260869565214,0.4804690786645651
